,id,title,overview,popularity,release_date,vote_count,vote_average
1817,1010819,The Little Guy,Groot discovers a miniature civilization that believes the seemingly enormous tree toddler is the hero they’ve been waiting for.,45.163,2022-08-10,210,7.4
1818,491584,Burning,A young South Korean man becomes obsessed with a young woman who seems to have disappeared.,16.621,2018-05-17,1328,7.4
1819,387426,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",20.949,2017-06-28,3898,7.4
1820,28055,Blood and Black Lace,"Isabella, a young model, is murdered by a mysterious masked figure at a fashion house in Rome. When her diary, which details the house employees many vices, disappears, the masked killer begins killing off all the models in and around the house to find it.",8.958,1964-04-10,330,7.4
1821,11698,Stroszek,"Bruno Stroszek is released from prison and warned to stop drinking. He has few skills and fewer expectations: with a glockenspiel and an accordion, he ekes out a living as a street musician. He befriends Eva, a prostitute down on her luck and they join his neighbor, Scheitz, an elderly eccentric, when he leaves Germany to live in Wisconsin.",8.913,1977-01-12,204,7.4
1822,4476,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",23.651,1994-12-16,2227,7.4
1823,4203,Women on the Verge of a Nervous Breakdown,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events.",12.406,1988-03-25,754,7.4
1824,260,The 39 Steps,"Richard Hanney has a rude awakening when a glamorous female spy falls into his bed - with a knife in her back. Having a bit of trouble explaining it all to Scotland Yard, he heads for the hills of Scotland to try to clear his name by locating the spy ring known as The 39 Steps.",8.559,1935-06-06,801,7.4
1825,395991,Only the Brave,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,23.254,2017-09-22,1353,7.4
1826,274109,Palm Trees in the Snow,"Spain, 2003. An accidental discovery leads Clarence to travel from the snowy mountains of Huesca to Equatorial Guinea, to visit the land where her father Jacobo and her uncle Kilian spent most of their youth, the island of Fernando Poo.",33.267,2015-12-25,489,7.4
1827,228203,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,10.987,2015-02-20,659,7.4
1828,16646,Russian Ark,"A ghost and a French marquis wander through the Winter Palace in St Petersburg, encountering scenes from many different periods of its history.",11.091,2002-05-22,392,7.4
1829,153,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",23.165,2003-09-18,6508,7.4
1830,828613,About Fate,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",14.654,2022-09-08,219,7.4
1831,489930,Blindspotting,"Collin must make it through his final three days of probation for a chance at a new beginning. He and his troublemaking childhood best friend, Miles, work as movers, and when Collin witnesses a police shooting, the two men’s friendship is tested as they grapple with identity and their changed realities in the rapidly-gentrifying neighborhood they grew up in.",8.47,2018-07-20,566,7.4
1832,376867,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",16.955,2016-10-21,6480,7.4
1833,284054,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",49.872,2018-02-13,20609,7.4
1834,109689,I Want You,"The sexy Gin is the new love of Hache, but this can not forget his former girlfriend, so the love triangle is inevitable.",46.847,2012-06-22,1675,7.4
1835,5723,Once,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",10.271,2007-03-23,1158,7.4
1836,2898,As Good as It Gets,"Melvin Udall, a cranky, bigoted, obsessive-compulsive writer of romantic fiction, is rude to everyone he meets, including his gay neighbor, Simon. After Simon is hospitalized, Melvin finds his life turned upside down when he has to look after Simon's dog. In addition, Carol, the only waitress at the local diner who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",21.219,1997-12-19,3340,7.4
1837,794,The Omen,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",19.833,1976-06-25,1726,7.4
1838,25955,Pickup on South Street,"In New York City, an insolent pickpocket, Skip McCoy, inadvertently sets off a chain of events when he targets ex-prostitute Candy and steals her wallet. Unaware that she has been making deliveries of highly classified information to the communists, Candy, who has been trailed by FBI agents for months in hopes of nabbing the spy ringleader, is sent by her ex-boyfriend, Joey, to find Skip and retrieve the valuable microfilm he now holds.",6.165,1953-05-27,232,7.4
1839,9361,The Last of the Mohicans,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",16.659,1992-08-26,2655,7.4
1840,176,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",48.625,2004-10-01,8043,7.4
1841,755339,Just Another Christmas,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",8.989,2020-12-03,367,7.4
1842,454693,The Silent Revolution,"Stalinstadt, East Germany, 1956. While the Hungarian uprising against Soviets is taking place, teenage members of a classroom of the local school perform a seemingly harmless act that causes unexpected consequences.",8.748,2018-03-01,211,7.4
1843,5123,August Rush,"Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius.",15.732,2007-11-21,2475,7.4
1844,796185,The Three Musketeers: D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",34.147,2023-04-05,317,7.4
